Strategia Rosso,Strategia Blu,Partite Giocate,Vittorie Rosso,Vittorie Blu,Pareggi,Tempo Totale (s),Media Turni,Timeouts Rosso,Timeouts Blu,Mosse Illegali Rosso,Mosse Illegali Blu,Tempo Medio Mossa Rosso (s),Tempo Medio Mossa Blu (s)
playerStrategyImplPasqualeRandom,playerStrategyImplPasqualeOG,15,0,15,0,2846.03,65.1,0,0,0,0,2.9144,2.9171
