Strategia Rosso,Strategia Blu,Partite Giocate,Vittorie Rosso,Vittorie Blu,Pareggi,Tempo Totale (s),Media Turni,Timeouts Rosso,Timeouts Blu,Mosse Illegali Rosso,Mosse Illegali Blu,Tempo Medio Mossa Rosso (s),Tempo Medio Mossa Blu (s)
playerStrategyImplPasqualeMAX,border,15,15,0,0,1516.32,64.1,0,0,0,0,2.9207,0.1918
